"ID","Active (0/1)","Name","Category","Price tax excluded","Tax rules ID","Wholesale price","On sale (0/1)","Discount amount","Discount percent","Discount from (yyyy-mm-dd)","Discount to (yyyy-mm-dd)","Reference","Supplier reference","Supplier","Manufacturer","EAN13","UPC","MPN","Ecotax","Width","Height","Depth","Weight","Delivery time of in-stock products","Delivery time of out-of-stock products with allowed orders","Quantity","Minimal quantity","Low stock level","Send me an email when the quantity is under this level","Visibility","Additional shipping cost","Unity","Unit price","Summary","Description","Tags (x,y,z...)","Meta title","Meta keywords","Meta description","URL rewritten","Text when in stock","Text when backorder allowed","Available for order (0 = No, 1 = Yes)","Product available date","Product creation date","Show price (0 = No, 1 = Yes)","Image URLs (x,y,z...)","Image alt texts (x,y,z...)","Delete existing images (0 = No, 1 = Yes)","Feature(Name:Value:Position)","Available online only (0 = No, 1 = Yes)","Condition","Customizable (0 = No, 1 = Yes)","Uploadable files (0 = No, 1 = Yes)","Text fields (0 = No, 1 = Yes)","Out of stock action","Virtual product","File URL","Number of allowed downloads","Expiration date","Number of days","ID / Name of shop","Advanced stock management","Depends On Stock","Warehouse","Acessories  (x,y,z...)"
40513569,1,"MOLNART","Lampy",12.99,1,12.99,0,0,0,"2021-11-17","2021-11-17",40513569,40513569,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Żarówka LED E27 120 lumenów, kula szare szkło przezroczyste","Dekoracyjna żarówka nada Twojej lampie bardziej osobisty charakter. Ta ma dwa proste żarniki, które rozprowadzają delikatne światło przez przydymione szkło i tworzą przytulną atmosferę w Twoim pokoju.","","Meta title-MOLNART","Meta keywords-MOLNART","Meta description-MOLNART","MOLNART-40513569","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/molnart-zarowka-led-e27-120-lumenow-kula-szare-szklo-przezroczyste__0989755_pe818594_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/molnart-zarowka-led-e27-120-lumenow-kula-szare-szklo-przezroczyste__1016475_pe830427_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/molnart-zarowka-led-e27-120-lumenow-kula-szare-szklo-przezroczyste__1016476_pe830428_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/molnart-zarowka-led-e27-120-lumenow-kula-szare-szklo-przezroczyste__1016477_pe830431_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/molnart-zarowka-led-e27-120-lumenow-kula-szare-szklo-przezroczyste__1016478_pe830430_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/molnart-zarowka-led-e27-120-lumenow-kula-szare-szklo-przezroczyste__1016479_pe830429_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
90408797,1,"TRÅDFRI","Inteligentne oświetlenie",35,1,35,0,0,0,"2021-11-17","2021-11-17",90408797,90408797,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Żarówka LED E27 806 lumenów, bezprzewodowy przyciemniany ciepły biały/kula opalowa biel","Dzięki inteligentnej żarówce LED możesz dostosować oświetlenie do różnych czynności, na przykład przyciemnić oświetlenie, aby uzyskać przytulną atmosferę.","","Meta title-TRÅDFRI","Meta keywords-TRÅDFRI","Meta description-TRÅDFRI","TRADFRI-90408797","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/tradfri-zarowka-led-e27-806-lumenow-bezprzewodowy-przyciemniany-cieply-bialy-kula-opalowa-biel__0753611_pe747640_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/tradfri-zarowka-led-e27-806-lumenow-bezprzewodowy-przyciemniany-cieply-bialy-kula-opalowa-biel__0773339_pe756274_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
40486783,1,"TRÅDFRI","Inteligentne oświetlenie",49.99,1,49.99,0,0,0,"2021-11-17","2021-11-17",40486783,40486783,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Żarówka LED E27 1055 lumenów, bezprzewodowy przyciemniany białe spektrum/kula opalowa biel","Teraz każdy może wygodnie korzystać z inteligentnego oświetlenia. Ta żarówka pozwala wybrać jeden z 3 kolorów i zmieniać oświetlenie z ciepłego na zimne - i przyciemniać, dzięki czemu można dostosować światło do różnych czynności.","","Meta title-TRÅDFRI","Meta keywords-TRÅDFRI","Meta description-TRÅDFRI","TRADFRI-40486783","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/tradfri-zarowka-led-e27-1055-lumenow-bezprzewodowy-przyciemniany-biale-spektrum-kula-opalowa-biel__0962662_pe808180_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/tradfri-zarowka-led-e27-1055-lumenow-bezprzewodowy-przyciemniany-biale-spektrum-kula-opalowa-biel__0773338_pe756272_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/tradfri-zarowka-led-e27-1055-lumenow-bezprzewodowy-przyciemniany-biale-spektrum-kula-opalowa-biel__0960436_pe806705_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
50486787,1,"TRÅDFRI","Inteligentne oświetlenie",29.99,1,29.99,0,0,0,"2021-11-17","2021-11-17",50486787,50486787,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Żarówka LED E14 470 lumenów, bezprzewodowy przyciemniany białe spektrum/kula opalowa biel","Teraz każdy może wygodnie korzystać z inteligentnego oświetlenia. Ta żarówka pozwala wybrać jeden z 3 kolorów i zmieniać oświetlenie z ciepłego na zimne - i przyciemniać, dzięki czemu można dostosować światło do różnych czynności.","","Meta title-TRÅDFRI","Meta keywords-TRÅDFRI","Meta description-TRÅDFRI","TRADFRI-50486787","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/tradfri-zarowka-led-e14-470-lumenow-bezprzewodowy-przyciemniany-biale-spektrum-kula-opalowa-biel__0979709_pe814669_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/tradfri-zarowka-led-e14-470-lumenow-bezprzewodowy-przyciemniany-biale-spektrum-kula-opalowa-biel__0948380_pe798989_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/tradfri-zarowka-led-e14-470-lumenow-bezprzewodowy-przyciemniany-biale-spektrum-kula-opalowa-biel__0956945_pe804877_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
20429897,1,"GODMORGON","Oświetlenie łazienkowe",179,1,179,0,0,0,"2021-11-17","2021-11-17",20429897,20429897,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Oświetlenie szafki/ścienne LED, biały","Lampę można zamontować nad lustrem lub szafką łazienkową, aby zapewnić jednolite i dobre oświetlenie przy goleniu lub nakładania makijażu - albo jako półkę ścienną z dodatkowym miejscem do przechowywania ze skierowanym do dołu dekoracyjnym oświetleniem.","","Meta title-GODMORGON","Meta keywords-GODMORGON","Meta description-GODMORGON","GODMORGON-20429897","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/godmorgon-oswietlenie-szafki-scienne-led-bialy__0663981_pe712576_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/godmorgon-oswietlenie-szafki-scienne-led-bialy__0881439_pe712578_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/godmorgon-oswietlenie-szafki-scienne-led-bialy__0881442_pe712582_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/godmorgon-oswietlenie-szafki-scienne-led-bialy__0881387_pe712581_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
50321386,1,"ÅRSTID","Lampy",79.99,1,79.99,0,0,0,"2021-11-17","2021-11-17",50321386,50321386,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Lampa ścienna, mosiądz/biały","Jedna z naszych najbardziej cenionych serii lamp i nic dziwnego - ma ponadczasowe wzornictwo, które pasuje wszędzie. Połącz kilka lamp z tej serii, aby stworzyć delikatne, wygodne światło i jednolity wygląd.","","Meta title-ÅRSTID","Meta keywords-ÅRSTID","Meta description-ÅRSTID","ARSTID-50321386","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/arstid-lampa-scienna-mosiadz-bialy__0606626_pe682428_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/arstid-lampa-scienna-mosiadz-bialy__0475081_pe615445_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/arstid-lampa-scienna-mosiadz-bialy__0879075_pe618778_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/arstid-lampa-scienna-mosiadz-bialy__0879070_pe616106_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
20463565,1,"MITTLED","Oświetlenie zintegrowane",99,1,99,0,0,0,"2021-11-17","2021-11-17",20463565,20463565,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Oświetlenie LED szufl kuch z czujn, można przyciemniać biały","Podkreśla atmosferę i zapewnia dobry przegląd zawartości w szufladach. Nie trzeba włączać jasnych świateł, kiedy szukasz czegoś w środku nocy. Łatwa do zainstalowania - nie wymaga pomocy elektryka.","","Meta title-MITTLED","Meta keywords-MITTLED","Meta description-MITTLED","MITTLED-20463565","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/mittled-oswietlenie-led-szufl-kuch-z-czujn-mozna-przyciemniac-bialy__0943503_pe796957_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/mittled-oswietlenie-led-szufl-kuch-z-czujn-mozna-przyciemniac-bialy__0963869_pe808795_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/mittled-oswietlenie-led-szufl-kuch-z-czujn-mozna-przyciemniac-bialy__0933842_pe792236_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/mittled-oswietlenie-led-szufl-kuch-z-czujn-mozna-przyciemniac-bialy__0994650_ph174914_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/mittled-oswietlenie-led-szufl-kuch-z-czujn-mozna-przyciemniac-bialy__0994651_ph174672_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/mittled-oswietlenie-led-szufl-kuch-z-czujn-mozna-przyciemniac-bialy__0994735_ph155174_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
99437026,1,"TRÅDFRI","Inteligentne oświetlenie",278.98,1,278.98,0,0,0,"2021-11-17","2021-11-17",99437026,99437026,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Zestaw gateway, biały","Łatwo zacząć od inteligentnego zestawu TRÅDFRI, który obekmuje bramkę, pilot zdalnego sterowania i 2 żarówki LED E27 (duża podstawa) z białym spektrum światła.","","Meta title-TRÅDFRI","Meta keywords-TRÅDFRI","Meta description-TRÅDFRI","TRADFRI-99437026","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/tradfri-zestaw-gateway-bialy__1038571_pe839744_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/tradfri-zestaw-gateway-bialy__0948380_pe798989_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/tradfri-zestaw-gateway-bialy__0959601_pe806091_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/tradfri-zestaw-gateway-bialy__0758348_pe749674_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/tradfri-zestaw-gateway-bialy__0773338_pe756272_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
430769,1,"DEJSA","Lampy",199,1,199,0,0,0,"2021-11-17","2021-11-17",430769,430769,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Lampa sufitowa 3 lampy, chrom/opalowa biel szkło","Wszystkie lampy z serii DEJSA mają chromowane detale i miękkie klosze z dmuchanego, matowego szkła. Którąkolwiek wybierzesz, otrzymasz miękkie, przytłumione światło, które stworzy przytulną atmosferę w pomieszczeniu.","","Meta title-DEJSA","Meta keywords-DEJSA","Meta description-DEJSA","DEJSA-430769","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/dejsa-lampa-sufitowa-3-lampy-chrom-opalowa-biel-szklo__0967524_pe810175_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/dejsa-lampa-sufitowa-3-lampy-chrom-opalowa-biel-szklo__0967525_pe810177_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/dejsa-lampa-sufitowa-3-lampy-chrom-opalowa-biel-szklo__0967526_pe810176_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/dejsa-lampa-sufitowa-3-lampy-chrom-opalowa-biel-szklo__0991198_pe225117_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
10325659,1,"HEMMA","Lampy",30,1,30,0,0,0,"2021-11-17","2021-11-17",10325659,10325659,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Oprawka z potrójnym kablem, biały","W łatwy sposób możesz stworzyć swoje własne, unikalne oświetlenie, wieszając trzy lampy wiszące z jednego gniazdka sufitowego.","","Meta title-HEMMA","Meta keywords-HEMMA","Meta description-HEMMA","HEMMA-10325659","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/hemma-oprawka-z-potrojnym-kablem-bialy__0607673_pe683113_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/hemma-oprawka-z-potrojnym-kablem-bialy__0880107_pe618186_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/hemma-oprawka-z-potrojnym-kablem-bialy__0462144_ph129362_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
80343042,1,"STRÖMLINJE","Inteligentne oświetlenie",129,1,129,0,0,0,"2021-11-17","2021-11-17",80343042,80343042,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Oświetlenie blatu LED, biały","Przygotowywanie posiłków i prace kuchenne są bezpieczniejsze, łatwiejsze i zabawniejsze, jeżeli masz dobre i równomierne oświetlenie blatu.","","Meta title-STRÖMLINJE","Meta keywords-STRÖMLINJE","Meta description-STRÖMLINJE","STROMLINJE-80343042","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/stroemlinje-oswietlenie-blatu-led-bialy__0502982_pe632394_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/stroemlinje-oswietlenie-blatu-led-bialy__0881932_pe635166_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/stroemlinje-oswietlenie-blatu-led-bialy__1035222_ph173722_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/stroemlinje-oswietlenie-blatu-led-bialy__1035223_ph171361_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
10260436,1,"LINDSHULT","Inteligentne oświetlenie",59,1,59,0,0,0,"2021-11-17","2021-11-17",10260436,10260436,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Oświetlenie regałowe LED, niklowano","Najlepszy kompan szafki - podświetla wnętrze i tworzy przytulną atmosferę w pokoju. Użyj jej na górze szafy w sypialni lub z szafkiami w salonie, kuchni lub przedpokoju.","","Meta title-LINDSHULT","Meta keywords-LINDSHULT","Meta description-LINDSHULT","LINDSHULT-10260436","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/lindshult-oswietlenie-regalowe-led-niklowano__0244532_pe383617_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/lindshult-oswietlenie-regalowe-led-niklowano__0881923_pe620620_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/lindshult-oswietlenie-regalowe-led-niklowano__0367675_ph121262_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/lindshult-oswietlenie-regalowe-led-niklowano__0672347_ph146061_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/lindshult-oswietlenie-regalowe-led-niklowano__0994736_ph155463_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/lindshult-oswietlenie-regalowe-led-niklowano__1009012_ph176791_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/lindshult-oswietlenie-regalowe-led-niklowano__1009011_ph176790_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/lindshult-oswietlenie-regalowe-led-niklowano__1023846_ph176180_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
30394699,1,"FÖRNIMMA","Oświetlenie zintegrowane",10,1,10,0,0,0,"2021-11-17","2021-11-17",30394699,30394699,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Kabel łączący","Za pomocą tego 2-metrowego przewodu można podłączyć jeden sterownik do drugiego. Sprytne, gdy chcesz podłączyć kilka lamp i sterować nimi za pomocą jednego podłączenia do sieci elektrycznej.","","Meta title-FÖRNIMMA","Meta keywords-FÖRNIMMA","Meta description-FÖRNIMMA","FORNIMMA-30394699","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/foernimma-kabel-laczacy__0625247_pe692155_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/foernimma-kabel-laczacy__1053592_pe847054_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
40467765,1,"TRÅDFRI","Oświetlenie zintegrowane",29.99,1,29.99,0,0,0,"2021-11-17","2021-11-17",40467765,40467765,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Klawisz skrótu, biały","Zacznij dzień w najlepszy sposób, naciskając przycisk - umieść go obok łóżka, aby zapalić światło, podnieść rolety i odtworzyć ulubioną poranną piosenkę, przy której się przebudzisz.","","Meta title-TRÅDFRI","Meta keywords-TRÅDFRI","Meta description-TRÅDFRI","TRADFRI-40467765","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/tradfri-klawisz-skrotu-bialy__0988402_pe818100_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/tradfri-klawisz-skrotu-bialy__0807046_pe770217_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/tradfri-klawisz-skrotu-bialy__0718470_pe731543_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/tradfri-klawisz-skrotu-bialy__0718471_pe731542_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/tradfri-klawisz-skrotu-bialy__0773234_pe756243_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/tradfri-klawisz-skrotu-bialy__0820395_ph167890_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
60152458,1,"KVART","Lampy",29.99,1,29.99,0,0,0,"2021-11-17","2021-11-17",60152458,60152458,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Lampa biurkowa, czarny","Ta czarna lampa robocza o klasycznych kształtach i kierunkowym świetle jest idealna jako lampka do czytania przy łóżku, sofie lub na biurku.","","Meta title-KVART","Meta keywords-KVART","Meta description-KVART","KVART-60152458","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/kvart-lampa-biurkowa-czarny__0610459_pe685518_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/kvart-lampa-biurkowa-czarny__0880538_pe614074_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/kvart-lampa-biurkowa-czarny__0880561_pe614870_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/kvart-lampa-biurkowa-czarny__0177083_pe265632_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/kvart-lampa-biurkowa-czarny__0880554_pe614450_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/kvart-lampa-biurkowa-czarny__0383094_pe265631_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/kvart-lampa-biurkowa-czarny__0177082_pe292842_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
79440992,1,"SKYDRAG / TRÅDFRI","Inteligentne oświetlenie",214.98,1,214.98,0,0,0,"2021-11-17","2021-11-17",79440992,79440992,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Zestaw oświetl, biały","Oświetlenie tworzy w domu atmosferę i ułatwia codzienne życie. Ten zestaw oświetleniowy LED został specjalnie zaprojektowany do kuchni ENHET - kompletny, inteligentny i łatwy w montażu.","","Meta title-SKYDRAG / TRÅDFRI","Meta keywords-SKYDRAG / TRÅDFRI","Meta description-SKYDRAG / TRÅDFRI","SKYDRAG-TRADFRI-79440992","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/skydrag-tradfri-zestaw-oswietl-bialy__1009374_pe827577_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
90331374,1,"RANARP","Lampy",199,1,199,0,0,0,"2021-11-17","2021-11-17",90331374,90331374,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Lampa podłogowa, do czytania, czarny","Lampy RANARP przypominają dawne czasy. Mają detale, takie jak stalowe złącza i przewód z oplotem tekstylnym w paski. Lampy podłogowe i na biurko są ciężkie i bardzo stabilne, a jednocześnie w pełni regulowane.","","Meta title-RANARP","Meta keywords-RANARP","Meta description-RANARP","RANARP-90331374","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/ranarp-lampa-podlogowa-do-czytania-czarny__0606896_pe682604_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/ranarp-lampa-podlogowa-do-czytania-czarny__0879706_pe611377_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/ranarp-lampa-podlogowa-do-czytania-czarny__0879709_pe613620_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/ranarp-lampa-podlogowa-do-czytania-czarny__0879712_pe614349_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/ranarp-lampa-podlogowa-do-czytania-czarny__0570380_ph145743_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
80089461,1,"KRISTALLER","Lampy",179,1,179,0,0,0,"2021-11-17","2021-11-17",80089461,80089461,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Żyrandol, srebrny/szkło","Ten zgrabny 3-ramienny żyrandol wygląda jak srebrna biżuteria – a gdy tylko włączysz żarówki, przejrzyste światło sprawi, że pryzmaty mienią się i rozświetlają pomieszczenie odświętną poświatą.","","Meta title-KRISTALLER","Meta keywords-KRISTALLER","Meta description-KRISTALLER","KRISTALLER-80089461","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/kristaller-zyrandol-srebrny-szklo__0607421_pe682971_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/kristaller-zyrandol-srebrny-szklo__0880404_pe613949_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/kristaller-zyrandol-srebrny-szklo__0179082_pe255443_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/kristaller-zyrandol-srebrny-szklo__0880406_pe615299_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
80497355,1,"STRÅLA","Oświetlenie dekoracyjne",49.99,1,49.99,0,0,0,"2021-11-17","2021-11-17",80497355,80497355,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Łańcuch świetlny LED 160 lampek, na baterie mini/kolor miedziany","Zasilanie na baterie sprawia, że produkt można umieścić gdziekolwiek, bez podłączania do gniazdka. ","","Meta title-STRÅLA","Meta keywords-STRÅLA","Meta description-STRÅLA","STRALA-80497355","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/strala-lancuch-swietlny-led-160-lampek-na-baterie-mini-kolor-miedziany__0921393_pe787788_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/strala-lancuch-swietlny-led-160-lampek-na-baterie-mini-kolor-miedziany__1035635_ph179053_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
502841,1,"STRÅLA","Oświetlenie dekoracyjne",39.99,1,39.99,0,0,0,"2021-11-17","2021-11-17",502841,502841,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Łańcuch świetlny LED 30 diod, na baterie niedźwiedź","Idealne do stworzenia atmosfery wakacji w domu.","","Meta title-STRÅLA","Meta keywords-STRÅLA","Meta description-STRÅLA","STRALA-502841","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/strala-lancuch-swietlny-led-30-diod-na-baterie-niedzwiedz__0985703_pe816730_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/strala-lancuch-swietlny-led-30-diod-na-baterie-niedzwiedz__0978071_pe814000_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/strala-lancuch-swietlny-led-30-diod-na-baterie-niedzwiedz__0978072_pe813999_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/strala-lancuch-swietlny-led-30-diod-na-baterie-niedzwiedz__0985704_pe816729_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/strala-lancuch-swietlny-led-30-diod-na-baterie-niedzwiedz__1005929_pe825635_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
